transaction_hash,sender_wallet,receiver_wallet,crypto_amount,crypto_type,timestamp,high_risk_wallet_flag,rapid_transfer_flag,mixer_flag
af7b8460427d338cdec8aff4eb977e0c30c06554dc547898bc5471eb66713226,0x708f6c9d2605e9f52e141b9474e6bd6c3b42b1cb,0x43fefeaeaa563f899b0718ff5fad0b1a115af514,0.473984,BTC,2026-03-27 19:03:02,1,0,1
e411c714c54928a7a654bc8a9311abaaae526c9e1b6bd52ec23e53f283305354,0x24683f1212ee948b4e068e58c58f3cfbb270731a,0x288106d6d1908f2b9065a2c60a5763accf3a7ed8,0.01721,USDT,2026-03-13 06:38:48,0,0,1
b52770d88a846bd4eb40e3f4a5ee943402456b41b8c610afe2fe35825a3cb11d,0x251481594a136ab6aaa04d60112a529749f00ef1,0xdc5a794a98805f1e2c00edd0f8c6dbd9469cc842,2.465374,USDT,2026-03-18 02:18:53,0,1,0
eb4fb69e1c02527f968c0bb076197b4e8857dcefc6f1c5c0e99e300582d894a1,0x3b1917f74303e756a8eada31e62805f4a7091338,0xcf49f9d5a9e05e599c6d5dbb90b2e5ac6016ea37,4.295418,BTC,2026-03-13 09:55:13,0,0,1
cff7edb86faa85871fadc7fa5cc0e43854115e505af40dbb2300e2f645cdd3e6,0x6fe36ae5d7ffb27173e66d48ed6051f1df01ea70,0x774168c3497cd9757c4a207073746b9533f3f4bb,0.992563,ETH,2026-03-25 03:16:34,1,0,0
7048f3ba0dc8e1228ce46d1cd5c94247687cc41da0d8490a80905f574eb38cd2,0x849e795f1e07c90833c589bc16ff4a4f474bfbbe,0x926751a4c00d09caeda7f9b4109fb313e507fd49,2.068212,USDT,2026-03-20 09:13:57,0,0,0
7ed42d842a9c3d1bf830497743669ca70d3c7788074bcec5994fbd02d60ceb24,0x4b28357d9994c69efab5b9a97f0fcf473b5f8f09,0x1308dd19c68739d25bc218ad39da0c895fd49180,0.283764,ETH,2026-03-10 15:17:10,1,0,1
a7ee344b21f24488b1f09ca9a0fda9f593f26e7223d5e22cd5083382e3a6b141,0xba4b88b24dd9a92a0ada40a821d3e0646927ae22,0xe43f284d27fff964be6430b59d6e068edc8f9f10,0.457003,ETH,2026-03-03 23:39:23,0,0,0
952cb535c740fea02ad576b662edadd1ee5eec5fe16b000d6d1c9151a39cf43f,0xd145be51296e1f421ecf8535cab7c45e21fddb61,0xebccb50d428821154e8ece07af38af14a6afe607,0.87411,BTC,2026-03-21 14:19:01,0,1,1
9439c2e095d1a0ef407be8e4cd7eb0d493c87ea157fa5a153567c6ffa3eacb5c,0xbc8209a90b169b2c0c5f04b3a47dbc1107be79f1,0x3da54eba56b66f100417d02e24098d756f0dab80,3.309511,USDT,2026-02-27 17:57:25,1,0,0
d0f8ffb0cf93551850d24ac9dbdb7d66b0ca2266a76aa84af3b60a1173233673,0x5fc1e456355df03049edc7117af93ef54642dffa,0x98fb0ab5c89cc5de2e1ab5438fa0d91b9f848392,2.713914,ETH,2026-03-02 04:27:17,0,1,0
5566044ba193e3b206b9e2f482e39f96d75e552c94881c8a084eb16ec1304504,0xd221ea918d229f31e7b770570f21ebbe6bde523c,0x006e7e144b093c99fd9d4ff9731ec32f90dc3a6f,0.790079,BTC,2026-03-27 01:06:51,0,0,0
3be3325bd7c4bf5a9d6ad3ac8fddcae035222cced61c284bdb2cd2aef64bda48,0x03c69d5a68e34482453cf42eadcb461c2c470e37,0x91d63b00a5ff6cb03f55e387cb2455d9f0929d25,0.614778,BTC,2026-03-18 16:19:43,1,1,0
6c6d8fc6e6dd439e849e3303e9c579498a33741be6dd9526d63c521507eed69b,0xf3dcc09c529433e43abfc0331835492cb213dec0,0xb62c47d40b67a46a604d4c511ab30d08addbc3e2,1.491958,ETH,2026-03-07 05:03:44,0,1,0
83c2719ff360442db876eb768e6b457ef39a397ee96a7f2769e7c0a3b4539cd7,0x7a8a9989ee19653dbf266b56bfc84ff7d2d6ad40,0x97392aa6fea57799cac66978734aa0949cab4021,3.23107,BTC,2026-03-20 00:55:13,1,1,0
068b63f189f9ed4f2f63873b69f8a034aa266142e824b27f2269d80258d2eea8,0xb86b79a2070b54fdd0dd406e719bc17fd414cc49,0x30ee97913991ef74b8f9571cac14f5b8690d6c3c,1.56083,USDT,2026-03-02 07:17:36,1,1,1
cae83bf281594a41fc4d2b7eaab61f069e05ae273cd1f8854bb533ab4c686358,0x17aa33d79b725248cee836b5752020d29564dfba,0x7c1e4542883e51e965cfb94c5cdd10cbf3486234,3.150651,ETH,2026-03-08 00:42:04,1,1,1
9ccf6c9c7a9395e5aaf75546c8f1d7c0fcbb319175d3b22c85d3765ee9ef73eb,0x10251b49d7fcdcf36ca883bd57f7ad781b59464b,0xc89c5bc42f056d3baba64f83e62f6b86acc42ca4,1.683458,USDT,2026-03-14 16:08:38,1,0,0
63062ec58cc94ea8abd816684bbcf07e034a117cb7810939ae0c2cd8d988f334,0x76b423eacaf67338345bd9833b713b0d714839e2,0xe557dfd013f5aa17a1ae8914860dc9a9678a941f,3.499851,ETH,2026-03-11 11:32:34,1,0,0
b7f407f2b34accc802ac0415c3967c0639e9d466b105100a917b68d880c52ad7,0x032ee05b6250fce1232ddd1fc379f42134c4a962,0x946babff4e3014e118d5e8a21541f2b4de4cbfe3,1.002348,USDT,2026-03-13 20:02:40,0,0,0
8c8c4fe6eec1dd99b068c8ab5d2c7aa7f7001563c3ad5b24fa63636bc5fc276b,0x7760669eca7ee2fa196bf9c05e61ef372add95c3,0x8f0a6cf92d3712ff0da4303dc6ed597a2bd6a776,0.822349,ETH,2026-03-04 16:36:24,0,0,0
bcf315dee91ed4cb5842c3bc94a62b3a87f8c9075cc18fa07f9f32d7f89cbb0a,0x4d37ccdc921acf735f8eed360ec34a0ea8342e0c,0xc7a0046b9bb97147172c43cfebe723d594f3bc6b,1.622827,ETH,2026-03-24 07:49:34,0,1,1
8f5b275e286255415357906634ae16412da5181efbb401cd8b330b5abb96fdd6,0x1bfafad86f8293043838c7124faed6226eda2e09,0x81298c10b169be9ae1a223340486e64902ce0160,0.279622,USDT,2026-03-19 20:41:03,0,1,1
37273c5e0bdc7972f9b8f106fd3e9c7a24c63f39bbedf995a0097461d259f2f9,0x67f9d142a82fffdc7000265888b426ec040c1319,0x2f15d32d9256eb4f8ba50d885eff8cde761283cf,1.983804,BTC,2026-03-24 20:44:14,1,1,0
2546214d5bb669176166493933436d8544b2335f2ecd73e8f17a2f83833cb493,0xb426aa32622aecd031f43780720c90a708b2b060,0x00bbd580da156d07e5182a49e21c6184acb88cb8,0.480964,ETH,2026-03-06 08:20:27,0,1,1
39792713a821dde6b5754d58080caa6e92fdfd1448b6581343c2f1c642e8474b,0xa2d307b9d2ec949185532abe1500deff897676d4,0x37bdd630b83591e1dbbf7b3f313a843ae4f2b0be,4.970284,BTC,2026-03-13 22:38:55,0,1,1
269920260df74fe75d8160c4f61cc64c531b1cf83661c2221a56c4a4fe3a1a9f,0x2289ec2f0c2cf02e9df574584187a805689d60ae,0xdee60b8caa38d168019b56f81a3e5549fdf0c47c,1.954243,USDT,2026-03-04 09:02:29,1,0,1
3482ea7c4211e908770909f33a5c3a9863b387d859fb7ad0954b97d20952e57f,0xca52248d172a4891ed9d2b0ae2983588ca13fb8e,0x9c66364922673df54492041d15c59a916989f682,2.058356,BTC,2026-03-18 10:00:05,1,0,0
3ab44879647fa7a603d6f899ccde40dd789be5081fec9fe29272d082a38820b6,0x80371567a9639211d87e00c5be60ab358d909390,0xd8c8412e09a5bcfb5c5506a3e87c0f9fe8b723a2,0.381399,USDT,2026-03-16 23:58:54,1,1,0
d7fd6280a6fc29d500fe16b665b98f731ffddd1f7f1bcf919bedfd4326c3bc6e,0xcf0133fa4a5e9c77dbb4d2c445a0a6a452fbd3dc,0x42e31481dc1d9f15a201616cf04fc0cb05c9c4bb,3.043952,USDT,2026-03-26 17:58:43,1,0,1
789b53e108771f4f6b238bf10a5792bd5362de6e44fb153dfc86dc85fa0fa3de,0xac299121d986227806427df5de3c026a9936563b,0xbe05d927faf923e5d486e2a5fe2413543c4cd618,3.510564,ETH,2026-03-10 14:25:53,0,0,1
919f6f931a76520902bfefc29423133aa29cba05b20c86e2d1fb774c0fd875be,0x5e533c4ee9719d0e9545d51c6957c760c3c70846,0xe989a558a9ebd9be355ed0e1c34d9c7a271bf230,0.350554,USDT,2026-03-19 19:33:30,1,1,1
4721f78aa3fe08f9892b3fd8f5561c223d5f7cf41689627c7fd8e20160a24fc8,0xf7d00a9b0e4b087d9da18238f946c1d7aa7de45d,0xd1921beadac256b842416eafe13fe63e5e509f81,3.326974,BTC,2026-03-24 20:09:18,0,0,1
aa3522e1694a9f69c7cd5ba9ee0c25a56ade29706a6ba6e41802fe56c3047fea,0x08f84217a7256fed299cba5842ee4ad0b90255d4,0x9ac4a88c75c1eaff76d4dd0a8d19a1c547d3d829,4.638407,BTC,2026-03-07 01:30:16,1,1,1
68e5c27dc1e21740cf59ef6d40ddf968d3c983b8a81315963de61f9c1a197da0,0x63092b135aa778633b711eff82c3f3dff55181df,0xe0b9c832dc11a2398dc56e4b45fcbd086d65f75b,3.191706,BTC,2026-03-05 14:44:17,0,1,1
82125a86e1151cfadba76f82de55103b0766dc2fc082b1d983161becb661b807,0x30d66fd57759c3b2dc86dce1cad6805a56147bbb,0x9f0ae6e35bb01722bdc79b0d939334ba56943c50,0.52799,BTC,2026-03-25 23:37:25,1,0,1
a0a9e15ab6bc0abbea020f0965f57ee47793e8fd0d2899bf4aa41ed5ff5c857c,0x56ddaabd8671a61b1aff988e09134245fc2b9372,0x34ea5bd6e47305732526fec5071fd3455cdd46de,1.584657,BTC,2026-03-16 14:14:42,1,1,0
a1ce493a6e677f9c9dc840dccfbef5744f2f8a0a86deefdc578da9c93835ed5a,0xefd05bffaa00b3f80acbdfafe55693ce7a8a92f7,0x0d25a5a31231f5993dd1ca111ce1fc21d81f03ac,1.162347,USDT,2026-03-12 19:28:04,1,0,0
c89b80b13b6babcfd723c6a504d0961551a6aa12b3299d239bf5935dbfd8c3c6,0x4f5e98c8de9f04acc52073c1031b3bc399bac427,0x37c746fd3c56704e2d590cf8a217b0af59820808,1.913493,BTC,2026-03-08 18:37:21,0,0,1
bd609318892b924cae9cfd39ef021d7ef8856e987fa9d06684622e93bd1604e3,0x898fbddad5affdb6a2c59540a4ff99086c539383,0x203e31cd92375733083feb0eb7533c563f429fba,2.568483,ETH,2026-03-24 18:31:20,0,0,0
ed122427148046f9ab6daf08ff21884963841bafb491c051e81e92a37a2254ea,0xce5dc55fbcd4b8e7e8194bf4f56c6788a962fd25,0xe6385a3c09fff1a0673ecbeba4deb1d30f9037ca,4.134107,BTC,2026-03-13 22:50:01,0,0,1
344e5c46ff08e4bcf16a83870bfe08d2e7a65974152b9b5ba71fe76647d8f30c,0x0927735fea5517fb4985b4b63864bf498a013794,0x6ccf141ae4e1de5135c5d6f1c712d82ae9f6fafc,3.27609,ETH,2026-03-03 10:36:51,0,1,0
6f98964a7efd7469be641323af69b905a8696b3129c10c4c18d067340bda99d0,0x0bd63d5380919bac39259d11c095178625d36432,0x8c0a51d61b3e08058f55b183f998a034b315174e,4.615088,BTC,2026-03-09 22:52:03,1,0,0
3fcd887a4a442d7c838e1e61b86766628cc11d2acf54ca8f2a8b39f1085fd667,0xde7ba7bfc1eb5de7c4ab16aa5de6a7e24e46fb08,0x320f351f8c03179c670f215aea5714577016258f,4.544183,BTC,2026-03-25 00:06:24,1,1,1
4f5f2794abe7d6953635f5de792ca43ede2adda31290cade86aea8724559ab78,0xba02185dcfde83f918e101eee7a37145b9d40efb,0x1ce6f89070d9f28eec398347b5c37dc8294547d8,0.535385,ETH,2026-03-08 11:56:06,0,1,1
669bae539f6eae1ba947b1fdd34768e99fab188e5b6bfb3b2a7ebd5a603351af,0xf8a3f62aba3a542150147afa695c6cd3844433d4,0x53353a4acb32a7df214eaeffd47fdd83bf53b210,3.432852,BTC,2026-03-10 01:38:15,0,1,0
9f63d266d4052a1b61cc7f5dbcb1d87d6f1e9747494cfa88ba70d21c8326f55c,0xee94fb0be05513a2a48fe5ecee12291f30c065ab,0x58d673f4c8e6a03cf1f4b80dec1b4b1dbf6caf3e,0.515505,ETH,2026-03-05 22:09:32,1,1,1
76ae9e5b3fb710c01d8ef60f87a0a3b3ee681ba8f321765eca2c6c0acf6acd98,0x3a9ddffbdfa34c69276cde36cb140190ed533499,0x65792284e1e4c1910617b8d9ef36f2a8d79e5bb6,2.147247,ETH,2026-03-15 00:10:22,1,0,0
772710c9790a144dd4e762b93927d49b0f01f47caa2d8b5e9f48d63cdbf822f9,0xa197bc510a2b11e0ef2a98f7f6690916fdae1e34,0x86ea69257e4fd83d9b2611f040a2c644becbb581,1.023682,BTC,2026-03-12 05:30:19,1,1,0
ba701fe0983d832cbc84c24bfd378af490a82da0bb1aefd5abda8491f35f4d88,0x08008b31610d066c410178776865e29d7cb41774,0x305e63546660546bf6255e2101ff4beb924e517f,3.324223,BTC,2026-03-18 19:38:48,0,1,0
f07560dc38714c2b672106cf3c54528cfe97f21f10ae5d7b5df10d7474dfdcb4,0x5073c3e7b2a84f6ec424ae8ab6bc7f8907a1ede4,0xea03af6b58922d2cd1370cfc3ce409f6cc1bb45c,3.201976,BTC,2026-03-23 06:29:12,1,1,0
81c47fc2a89b6dc8488d9db81dbe03dff0c449fbe2e86a021729d4312dcbc4d4,0x4a9d499e6265b1817e936029611325454597232c,0xdb9790230dbdec8a98f3441cb314469633250c91,3.857855,USDT,2026-03-10 19:16:53,0,0,1
ce926bc64146870d2e414df573d30adaa04a3b4b8de362c25d15c99e53c012b0,0xdd6b80c18907f3c56f8af91917255308e26552da,0xb1f043978aa5ca03677cd5c1d1d75b802663d03e,0.067944,BTC,2026-03-28 07:06:32,0,1,1
193ba2b8adadedf9d64c592204c4c641e9eb1e81e1baf057e1ca40b09d21afb5,0x60e1cfb8616d2a1caf8e3cb06e915356871fb05b,0xaba5d950573ec0eca62e877d78b1460c993f1b3b,1.583226,USDT,2026-03-15 17:01:16,1,1,1
f5bd1066da724c259bf93f9bc24495943dd8005bf1b131f3916ff2aed11873fb,0x85b175b8064e0777248817fc1aa82de3c91ae3c1,0x5081063ed8bb4b730e28274b8436da032f2ffbd6,2.335165,USDT,2026-03-01 02:52:59,1,0,0
99c58bce720f87cb91b66f10b3d28223c8443d316c2e7b680168a95a0ad1ac2b,0xa6a2d545cc1a9193bf30ad36d4dbc86ae9acdcc4,0x3f376726db4abdb2192fb44e44c54f66e6d26db2,1.637136,BTC,2026-03-12 06:36:12,0,0,0
53fdb6840d5fc7ff8389da73a332c8fe47e95d7a2db81c0b5149c7e52e4c033b,0xc6051f554b305ff64efb7c99e4d2f3951177fa65,0x117082f6be4f92796f54923dab4e9620c9d21cee,0.076137,ETH,2026-03-11 21:44:23,0,0,1
93a17725b52443e5be13bcafd365de1470cd63dd082fa807a84512da2c1231fc,0xb969cdfbcb1d9b22e7a91c17e03f5728ec4cc5e0,0xebc26eab0adf8761d4b8bbccef7afe695bb4a99f,0.285,ETH,2026-03-11 18:02:00,1,0,1
d9fbc244fc512874cfe5cc13698486e42748d44f587d3e228d11090d6b7cee6e,0xe443229b93dc3c74d0dd33ed1cc38ef2eb95f818,0x59af6303f9fcf5cd9cfd6343163729a957e6aa85,3.745901,BTC,2026-03-07 00:47:47,0,1,0
b3eaa51177cbe8c55421f53de4aaa676cbd950ee59a8e3f4a4606a40b9e238a1,0x0eb9a65d7aeb8b06b4e72cc3b18643425fa5b3a6,0x0ca18e8819f44b2dc3aa64a6149a1f03dec4e8ad,0.867485,ETH,2026-03-08 15:46:33,0,0,1
0caad93c5dd898feb518c5a1284c06f25002f3042bbd7586f643d938995caba7,0x596966d95d3d1a3b2fbc5889bdbdec16756827f9,0xfd35878a571fda3c557f0c6d913d17260bfe0f15,1.612379,ETH,2026-03-28 01:49:54,0,0,0
19039a4f53e3e2b8193fe56c6e757f53b24d35c5b3094d67299ee5b21eeb13a2,0xc1b99f3e417503bff5650daee73efefacc0bbee4,0xcea895f1eb41f8fb8b1c01c41ad06e0c13375308,2.964909,ETH,2026-03-21 21:12:34,0,0,1
5b5f7fcd69ac0c26244c2189916856adc036d6f6c44d2e3ddb7cb48b4fc7bf66,0xd30ac1c920d0179a4d9dc1b9703d19911082a104,0x4fab338ddee1ca7d4d222b0ed216fe109e32b245,2.86762,ETH,2026-03-23 15:19:59,0,1,0
a7d9c3b31228ff38d9ebc5e39ab8adf51bddd52f2ac548682e49c7ca8a599ed1,0x2886a32a7d4eef435bf7ceb02a6791c641e67aa4,0x924af71af322eec974851929262861da4bc807d7,2.640094,USDT,2026-03-05 00:20:52,1,1,1
77ba8bb5ffde2c31173e795b0b6e81f627c9710da273a7c210f38705cde7916b,0x46bda87565558d70c2e82f8ec6d20678577b5b57,0x1faf5d4f3c4138c7df8fb141f52e2bf115aba8d1,4.598478,BTC,2026-03-02 20:47:39,0,1,0
bc767eb2da1fec97ba5d2e99910d0f67ce5ee618f6816c834c472e0d1cead3b5,0x7058a04dd0eb6cbb23dad837f69f0f47c5e8ef2f,0xf564efe821ca3f175490b1d438169922221358cd,1.805539,USDT,2026-03-12 01:35:55,1,1,0
03ee014b5f57060e759633463fb460f98140739ca246b52315a2ba82fc6551bb,0x934bd12472efb0959213c3c515cd3d55c11408be,0x1a38e41c6a49f64a3a37eb1013313d0afdaafebd,0.283418,ETH,2026-03-13 04:24:03,1,1,0
1b65f459dae10cdd3f8ced081b8ca1fd6fec038829fd31f8e21be858b684744b,0xf40bae9abce261d4518fc35fcfb3154fc7e3a15a,0xc7c308e53caf83504c05925d4a85f84cdc5b52f7,1.139568,BTC,2026-03-09 23:33:44,0,1,1
69e35786354f1166f70481374cf2862fc96eda4592a12f6e62ab415f6f2f3fde,0x3c70d2e183fc210ebe50a95fcef861f033a3172d,0xe6aeb132c6e9a85cc675f22665b5dbca1d24c5fb,2.771986,BTC,2026-03-09 16:43:51,1,0,1
502e115a92768a3664b59d310c3bdb1977758f3b526ad52c2d80c866c7501798,0x6faa614c68f9fd0c8a32281f17ce87146203a115,0xbd7b9414c63e23bc5e0471e17fe5758077fc97a9,0.665126,BTC,2026-03-11 06:48:50,0,0,0
ca77aa1ab480c707fa25d430d215c867c253dad4683b2a5dac8ffe0a17b8cea5,0xf7601b6358c5d8486addbfe10287950eb218b6ee,0x3fef9f80f97908dbc56270fdfb56b6084ed4b6cd,2.812733,ETH,2026-03-05 10:35:33,1,1,0
20b9df1baa65515d479b2c8f8e730bc5931a08d7fd3555caee7049a6f514d369,0x1f4f936bde223c8de751436747265b79bde5748f,0x1ec195699c8a8b8258e1a25fef35bbc6378f8c4b,3.682765,USDT,2026-03-19 19:07:14,0,0,1
d944789f1e85cdabef09f023789ce8f3e29be56e97f485644aed7fe81d529786,0x433bb3ed61e2b5bd531548e4814f04c975c6e01d,0x18d91177bc14920d9281c1b4c5ee2f50e1fd645d,2.880371,USDT,2026-03-10 10:09:15,0,1,0
c594c1a9e9bf3920c8ebd2f489ce3040106dcd7a2bd3557f3012200b4d5246ce,0xfe9a458464a4bab683cd6846ffa71b8af3e43c84,0x15f2f776ec1afe7ee70a759f7005305c5f90ca07,4.247119,ETH,2026-03-03 02:24:27,0,0,0
8ad2e7cd8208dc15d2bc521c48fcf026a56fe053665d7ed5decec094d0a12bcd,0xff2bbff7635d63222ef46297d231930515e759f1,0x1f3d703f2b8e0d7d0acb546867a1876af4db6c3d,1.225082,BTC,2026-03-22 10:13:36,1,0,0
18e084c9f87e87c05369eeeb73a2bfb73738ca50adeab654b156772159f74f25,0xd5b16c9dc4b3f8095d4bed7d0aa2b8ba3189ec08,0x53b74f0d340e84e3d4a56bb300e3cfc3b077b9f6,0.581397,ETH,2026-03-04 07:04:06,0,0,0
79a917dcd04e8761be69435bd8febafa0260edf98e78ea04098189a340723ee0,0x227c7eb801db97864d89524119b19b4f24ec222c,0x3b1d6587f52a04e164fb4870425caf13dd7e0141,4.079354,BTC,2026-03-16 09:14:06,0,1,0
86720eccb5a37d6cac9aec41649d611021c799edc257c5c986b4cb7b612ce86e,0xceec8305074be70a3cc997c2605a8a6d789a7bf4,0x85965fa6c01dbd97333c6db6333c9a50b17e3357,3.990651,BTC,2026-03-28 01:31:20,1,0,0
b398ff03de4598017676a09dcd0c0c7ca884c705529a9d308d0f6ef05256ebe1,0x805adb3f3d940d84b7358951561055ed793b4da3,0xa736a8965c93b020876af335eba9d26f806f457a,4.753546,BTC,2026-03-02 22:29:18,1,1,0
61f3829c1c2b06af5d7f201bbf40af90a58ba8f1f28931d1066f3123ef4abfa2,0x07d4a5fb928cb6ed4f6533a02f1a0eb72dc3a6e3,0x042b557a1a898935f2865e682b90c8f60b1edb67,1.913013,USDT,2026-03-11 09:09:32,1,1,0
5b74d2730ed8cddb3b42b8f27a0c91e63b09392855d55ea912e7382ffb480098,0x9ad2783504f5114ba5252d3f550787b1d875cb10,0x792dfc173c34f961a50b01b2bbebe03174fc3c79,1.112682,USDT,2026-03-11 09:21:19,0,1,0
f3c0ca2ecd8ae3a8e43f35f4dd4c33b907463885b854621eec4d7987b9d6a8f8,0xbfef8703eb27faccd868e49e2b5c1c1e5958e570,0x6aeaebbb52ed08bff3cbf7a8995e8d43c37f42c1,2.986556,BTC,2026-03-14 18:29:00,0,1,1
8e0303c2b3ef3402373dcb7032c25ee8ea66bc7cba3fded3f97f180567a9ef60,0x62f731a099a5fb6c56fc7ec8b919f25c87018918,0xb0c24b5d03d29e08206bc6c125569ceb064dc26f,2.899058,USDT,2026-03-09 22:11:15,0,1,0
f99967983819fe451f6b45869641953162daddc21d2b798f80b2eaed09e35cea,0x031eaa7650a8e755812d3117b4af645a76c3b66b,0x555618ed38a076ad7c26c46146233e563ddf1a2a,3.97008,ETH,2026-03-05 15:36:42,1,0,1
49534735c8043dd83800633aaba7fab2ed4964f2a1cdd7c71e2c3191cd17284e,0x279b337808c1f0ef2ba70fd19d66e579697d9f69,0x2ef9535e6d3a33e30ab1ed33886cdf92cc3f5111,1.507344,BTC,2026-02-28 15:12:28,1,1,1
8224f860df94d5f1ff3654e74771cd9ae62e2d845a13234da0267af8492adab9,0x8c8778f2f8d3349441b29e55ad60b726014b28da,0x71143bb918c6fb60b447ccd40f3d887e81dd0b2e,2.381325,USDT,2026-03-12 02:49:53,1,0,0
e3ba3768fde7503ebac41d33db1752f26e187d6eea74bdfd9933554fe4ea11aa,0x2ca116c20a3e023a831e8ecda40cb1f46f1d5c12,0xf1e210199d6bdbfd406db045515c00d9df907469,2.530013,USDT,2026-03-02 13:01:55,0,1,1
69ad737551ab888f2e27acd62cce858153b2f61214a0f8add128b4fc95162d0f,0x6f94bedcb3c2f2cddabc4241c0b0d713a186d137,0x57074195a14d9b4c6445595022d53a53f576074a,2.986084,ETH,2026-03-10 07:09:30,1,0,0
da1a10501ca7c9b8234c65acebd2d5da108f2dded5c6d6f63bd434587eeab64b,0xd85c0d99d9e6f6fc0c084b5cc93a8c6eb8f8a7c6,0x8705c7d3ae28612c8646e0526e9e0e30fdd16fcc,2.298958,BTC,2026-03-03 21:11:10,1,1,0
afaef687138c739232382d6c9fccacb3a48142008895e3f1dfd151adf558c974,0x4fff5b8fc88e3d072b4ccf3e9f123a427d70562b,0x91970193355661bc1d06b6d687b405502f69af8e,0.980966,USDT,2026-03-21 00:19:47,1,0,1
94556afb8a1d810e0ce1b88e06d7ecc23175aa31046273a13c4ff7618ef459d0,0xff2825a7e2b3b2f05e0909d95ecf8c11ee356f17,0x9a9a5a8ad72a2c8417730235957b66389c6999fa,0.967583,BTC,2026-03-01 09:03:51,0,0,0
a21ed3232a147fb52db2d2f1ad1f6f9f59ecb62ac4df1a8a713787ee1f590eba,0x74746748945e249f99bb030f27390dd3cad73343,0xc29d2765504c4c8ee076eb7c2e43755a3c0441cb,2.429514,ETH,2026-03-03 16:30:12,1,1,0
e3b1e48fc04079d7a80fbe843099efe125710858192d851800c97e0d020f57d8,0x6a1106cb15d87975f96fb18fa9441cd66df4dbc1,0xc181fc32e09b6b1b08a359c2b7c172bb504c8afd,3.791582,ETH,2026-03-23 08:52:12,0,1,1
6f161b5e339e237f0f5f319e9bb927d22af5b895b786abd871215e65989ead90,0x85e7c3ec31db31194381df025925090b5aa3c4e6,0x6db25caa4c0e9f1671ee9d88bdf81082e3222575,0.812917,ETH,2026-03-23 15:18:49,0,0,0
fe52fcc4c3243a77307e651f0c9068b2d0cfd69d6d7924591471c993e0d3c56f,0x851495e3026596e81eb06cf56226b30e22b1d148,0xe2ea3d03edaece1ff1b1ae8f1b67ddd3bf9c85f6,2.38665,ETH,2026-03-14 11:19:07,1,0,0
7204e1e51b26329cfa04c6072aa3e22fa6db02fd3cd719bffe827a5c68aaa66f,0x9d419ee665c3eea00b56198aec31e213ab21f8b0,0x50cc1b557b77635388de125e85568b61ac0ce46a,1.182603,BTC,2026-03-24 07:31:34,0,0,0
390c5a724a0f68854a78a996816327ec9565792f71a48eb09bd8880b8fd5c84e,0x2d3ac61eb50ab6b47dbb1f12d9497c597cd37956,0x14c0965cae2e75b7774703967ade3f0380518cba,4.529506,BTC,2026-03-18 06:30:09,0,1,1
bd930a0e966ee40f97bc59ecaaef3dd5318f091918124399d2de882111f7bb2e,0x9bfe6cf66ba76a710af61281e7adb945da976108,0x453e5d10b3edbdbb9e2f647177263e69f59b411f,1.690941,USDT,2026-03-08 12:10:02,1,0,1
5e448f32329208618bf03aa302757f524fd11933ba002c38539c76a959cf476e,0x625c56dd27b37ccc0d3962a2ece9b995ff12811e,0x582991d62508c966747eddef7e9ca53f53c1bb66,2.685981,USDT,2026-03-23 13:49:09,0,1,1
c0cd3003576e950430be95a2aa1ca09ff9ce8df128369d09113d2db14eec8d6f,0xb37f594d4a6b73d64425a8af28696b8e1c7fa93f,0xe0b337a4907b907dfa0171fe18aa77af5bb8c77e,0.453136,ETH,2026-03-14 04:39:06,0,1,0
fa734dfcf4f10b295c5f48a6b16d21f7d04e6d49b7df8817a6a8fbda96d58fcc,0x97d6098f447d08d750b2c2b26b4b5e307866dd37,0xbaa26d733a1c02d77a4b04ad14bbaa5bbb8ebf7f,4.115929,ETH,2026-03-18 11:00:36,0,0,0
a459ade86b4a465b7dd832d2fb76ac7082d53abfa294a2662148bc4d66150ebc,0x17da8ab611f4172831995d448751287065347112,0x9bb36211f1dafd6789eed2ac8b894291deb69606,3.774595,BTC,2026-03-27 17:51:13,1,1,0
be3caafa665895489904b85fcef698ec815fe68b9124ca3c926b11e9ba22f821,0xad1c2f3ec0c81b9d08602921d82566be845f3c7f,0xa3d4954c43d6d879b64d9a9d48573a831cb34169,3.864169,USDT,2026-03-08 23:57:55,0,1,1
ae7ed308216623def5f65cbd75f2df06edb044e5274fbd47be581c2676d7f394,0xdaa9564c6631a2803c0088b481e9856ff44d3093,0x3e481f3ec183261075d9d8aca15ba9207f8e4209,4.819892,ETH,2026-03-16 12:25:02,0,1,0
e3fb7a65cc51ab5ccc7ea2921f37f3a50c565783ae100f3dc68d77b6011c1e89,0x2b99f71ebf68216dd8fb7f5257188f8fbef4d735,0xa63517631376eccc58e0fa5b163c69335266b308,0.888018,ETH,2026-03-14 20:09:51,1,0,1
aa3a8293796eb49d066892dabc6f65c97717db058cc296432c3a7ef6c855afaa,0xf5448a87e75d1ccd03bc1f4b2e82f29ba81d5332,0xe45a6b630ba4e4af414313d25277e74048bd1a7b,4.927895,BTC,2026-02-26 23:28:29,0,1,0
4dfcaea384f2ea5c197e54c0736cc986340c0dc334f699453a946ac67716fdf7,0x06b7ed4c9235f54f55dacd56b94ba8e74a07516c,0xf15a14bde6fa5f6cb7e05c77bc28d49b2ccf2a22,2.386639,ETH,2026-03-23 23:11:44,0,1,0
